Date Reported,Date Occurred,Month,Day,Year,Time Occurred,Hour,Area ID,Area Name,Location ,Latitude,Longitude,Description,Classified Crime Type
3/12/2013,3/12/2012,3,12,2012,1500,15,20,Olympic,"(34.0727, -118.2954)",34.0735,-118.2954,ASSAULT,Assault
3/21/2013,11/21/2012,11,21,2012,2000,20,20,Olympic,"(34.0618, -118.2916)",34.0463,-118.2916,ASSAULT,Assault
4/7/2013,6/1/2012,6,1,2012,1600,16,20,Olympic,"(34.0597, -118.3078)",34.0763,-118.3078,ASSAULT,Assault
5/21/2013,11/1/2012,11,1,2012,2300,23,20,Olympic,"(34.069, -118.3004)",34.0509,-118.3004,ASSAULT,Assault
5/28/2014,3/1/2012,3,1,2012,1200,12,20,Olympic,"(34.0747, -118.3185)",34.0538,-118.3185,ASSAULT,Assault
4/14/2015,9/1/2012,9,1,2012,1215,12,20,Olympic,"(34.0509, -118.2937)",34.2202,-118.2937,ASSAULT,Assault
10/23/2015,10/1/2012,10,1,2012,800,8,20,Olympic,"(34.0599, -118.3143)",34.2176,-118.3143,ASSAULT,Assault
1/7/2013,1/7/2012,1,7,2012,1500,15,21,Topanga,"(34.1829, -118.6059)",34.1682,-118.6059,ASSAULT,Assault
1/10/2013,11/14/2012,11,14,2012,1000,10,21,Topanga,"(34.2176, -118.606)",34.1679,-118.606,ASSAULT,Assault
2/20/2013,11/1/2012,11,1,2012,710,7,21,Topanga,"(34.1682, -118.571)",34.1797,-118.571,ASSAULT,Assault
2/20/2013,11/1/2012,11,1,2012,710,7,21,Topanga,"(34.1682, -118.571)",34.2083,-118.571,ASSAULT,Assault
2/20/2013,11/1/2012,11,1,2012,710,7,21,Topanga,"(34.1682, -118.571)",34.1685,-118.571,ASSAULT,Assault
4/11/2013,3/13/2012,3,13,2012,2220,22,21,Topanga,"(34.1685, -118.6058)",34.1938,-118.6058,ASSAULT,Assault
5/4/2013,5/1/2012,5,1,2012,830,8,21,Topanga,"(34.2011, -118.5906)",34.2012,-118.5906,ASSAULT,Assault
11/5/2013,12/31/2012,12,31,2012,2100,21,21,Topanga,"(34.2086, -118.6121)",34.1677,-118.6121,ASSAULT,Assault
2/19/2013,10/1/2012,10,1,2012,900,9,1,Central,"(34.0594, -118.2452)",34.0417,-118.2452,ASSAULT,Assault
1/8/2013,12/13/2012,12,13,2012,1320,13,2,Rampart,"(34.0693, -118.2687)",34.0634,-118.2687,ASSAULT,Assault
1/15/2013,12/17/2012,12,17,2012,1800,18,2,Rampart,"(34.0567, -118.2603)",34.0531,-118.2603,ASSAULT,Assault
4/3/2013,12/1/2012,12,1,2012,1000,10,2,Rampart,"(34.0524, -118.2633)",34.0438,-118.2633,ASSAULT,Assault
10/22/2014,10/1/2012,10,1,2012,2000,20,2,Rampart,"(34.0599, -118.2682)",34.008,-118.2682,ASSAULT,Assault
3/22/2016,8/1/2012,8,1,2012,1430,14,2,Rampart,"(34.0527, -118.2937)",34.0326,-118.2937,ASSAULT,Assault
1/7/2013,12/19/2012,12,19,2012,1200,12,3,Southwest,"(34.008, -118.3351)",34.0226,-118.3351,ASSAULT,Assault
2/14/2013,12/1/2012,12,1,2012,1200,12,3,Southwest,"(34.0028, -118.3203)",34.0357,-118.3203,ASSAULT,Assault
2/26/2013,7/1/2012,7,1,2012,1200,12,3,Southwest,"(34.0155, -118.2978)",34.0344,-118.2978,ASSAULT,Assault
3/22/2014,8/1/2012,8,1,2012,1,0,3,Southwest,"(34.0256, -118.3189)",0,-118.3189,ASSAULT,Assault
11/11/2014,6/1/2012,6,1,2012,5,0,3,Southwest,"(34.0141, -118.3501)",34.0073,-118.3501,ASSAULT,Assault
12/23/2014,7/10/2012,7,10,2012,1200,12,3,Southwest,"(34.0291, -118.3015)",34.0255,-118.3015,ASSAULT,Assault
7/21/2016,6/1/2012,6,1,2012,1200,12,3,Southwest,"(34.0001, -118.3214)",34.0263,-118.3214,ASSAULT,Assault
1/1/2013,12/31/2012,12,31,2012,2345,23,4,Hollenbeck,"(34.0595, -117.7196)",34.0289,-117.7196,ASSAULT,Assault
1/19/2013,8/15/2012,8,15,2012,2200,22,4,Hollenbeck,"(34.072, -118.1662)",34.0624,-118.1662,ASSAULT,Assault
4/8/2013,10/15/2012,10,15,2012,2300,23,4,Hollenbeck,"(34.0228, -118.2133)",34.0401,-118.2133,ASSAULT,Assault
12/2/2014,6/1/2012,6,1,2012,1200,12,4,Hollenbeck,"(34.079, -118.1781)",33.7867,-118.1781,ASSAULT,Assault
4/18/2013,2/12/2012,2,12,2012,100,1,6,Hollywood,"(34.1016, -118.3333)",34.1016,-118.3333,ASSAULT,Assault
8/9/2013,10/9/2012,10,9,2012,1000,10,6,Hollywood,"(34.0885, -118.3092)",34.095,-118.3092,ASSAULT,Assault
1/21/2013,12/5/2012,12,5,2012,1200,12,7,Wilshire,"(34.0563, -118.3313)",34.0544,-118.3313,ASSAULT,Assault
3/14/2013,12/21/2012,12,21,2012,1,0,7,Wilshire,"(34.0626, -118.3578)",34.0835,-118.3578,ASSAULT,Assault
10/4/2013,12/1/2012,12,1,2012,2200,22,7,Wilshire,"(34.043, -118.3488)",34.0456,-118.3488,ASSAULT,Assault
2/25/2014,1/26/2012,1,26,2012,1000,10,7,Wilshire,"(34.0715, -118.3764)",34.041,-118.3764,ASSAULT,Assault
3/10/2015,1/1/2012,1,1,2012,1200,12,7,Wilshire,"(34.0551, -118.375)",34.0508,-118.375,ASSAULT,Assault
3/12/2015,9/1/2012,9,1,2012,700,7,7,Wilshire,"(34.055, -118.3733)",34.037,-118.3733,ASSAULT,Assault
1/13/2016,9/1/2012,9,1,2012,800,8,7,Wilshire,"(34.0605, -118.3447)",34.0461,-118.3447,ASSAULT,Assault
10/15/2016,10/28/2012,10,28,2012,1,0,7,Wilshire,"(34.0573, -118.348)",34.0636,-118.348,ASSAULT,Assault
5/20/2013,11/17/2012,11,17,2012,2300,23,8,West LA,"(34.0509, -118.3964)",34.1958,-118.3964,ASSAULT,Assault
1/30/2013,9/22/2012,9,22,2012,1100,11,9,Van Nuys,"(34.1939, -118.4684)",34.1649,-118.4684,ASSAULT,Assault
2/22/2013,12/24/2012,12,24,2012,1200,12,9,Van Nuys,"(34.1958, -118.4662)",34.1603,-118.4662,ASSAULT,Assault
4/27/2013,11/12/2012,11,12,2012,200,2,9,Van Nuys,"(34.1721, -118.4596)",34.1837,-118.4596,ASSAULT,Assault
5/20/2013,9/1/2012,9,1,2012,900,9,9,Van Nuys,"(34.1794, -118.4162)",34.1478,-118.4162,ASSAULT,Assault
6/17/2013,3/1/2012,3,1,2012,900,9,9,Van Nuys,"(34.2012, -118.4574)",34.1857,-118.4574,ASSAULT,Assault
8/4/2014,3/1/2012,3,1,2012,2200,22,9,Van Nuys,"(34.2012, -118.4574)",34.1707,-118.4574,ASSAULT,Assault
6/17/2016,1/1/2012,1,1,2012,2200,22,9,Van Nuys,"(34.1721, -118.4596)",34.2012,-118.4596,ASSAULT,Assault
3/12/2013,8/20/2012,8,20,2012,900,9,10,West Valley,"(34.2084, -118.5273)",34.1094,-118.5273,ASSAULT,Assault
4/8/2013,8/1/2012,8,1,2012,1200,12,10,West Valley,"(34.2175, -118.5492)",34.1054,-118.5492,ASSAULT,Assault
12/23/2013,12/20/2012,12,20,2012,1200,12,10,West Valley,"(34.1655, -118.4923)",34.133,-118.4923,ASSAULT,Assault
4/2/2014,10/1/2012,10,1,2012,1730,17,10,West Valley,"(34.2012, -118.4749)",34.0998,-118.4749,ASSAULT,Assault
4/6/2013,6/1/2012,6,1,2012,1500,15,11,Northeast,"(34.1094, -118.1963)",34.1241,-118.1963,ASSAULT,Assault
5/21/2013,10/1/2012,10,1,2012,1540,15,11,Northeast,"(34.0897, -118.2769)",34.1122,-118.2769,ASSAULT,Assault
12/30/2013,9/1/2012,9,1,2012,1,0,11,Northeast,"(34.1414, -118.2214)",33.9638,-118.2214,ASSAULT,Assault
1/9/2015,5/1/2012,5,1,2012,700,7,11,Northeast,"(34.1178, -118.2488)",33.9875,-118.2488,ASSAULT,Assault
11/17/2015,10/15/2012,10,15,2012,100,1,11,Northeast,"(34.1261, -118.2142)",33.977,-118.2142,ASSAULT,Assault
2/13/2016,2/13/2012,2,13,2012,2100,21,11,Northeast,"(34.1178, -118.2488)",33.96,-118.2488,ASSAULT,Assault
1/1/2013,12/13/2012,12,13,2012,645,6,12,77th Street,"(33.9812, -118.2859)",33.9432,-118.2859,ASSAULT,Assault
1/11/2013,11/20/2012,11,20,2012,1200,12,12,77th Street,"(33.9678, -118.2871)",33.9455,-118.2871,ASSAULT,Assault
1/18/2013,10/26/2012,10,26,2012,1800,18,12,77th Street,"(33.9765, -118.2813)",33.9799,-118.2813,ASSAULT,Assault
3/21/2013,11/15/2012,11,15,2012,1900,19,12,77th Street,"(33.9717, -118.2914)",33.9852,-118.2914,ASSAULT,Assault
3/10/2014,7/1/2012,7,1,2012,1200,12,12,77th Street,"(33.9933, -118.3024)",34.0102,-118.3024,ASSAULT,Assault
6/25/2015,1/11/2012,1,11,2012,1200,12,12,77th Street,"(34.001, -118.3056)",34.0093,-118.3056,ASSAULT,Assault
1/4/2013,12/29/2012,12,29,2012,1600,16,13,Newton,"(33.9926, -118.2564)",34.0111,-118.2564,ASSAULT,Assault
7/22/2013,7/4/2012,7,4,2012,1500,15,13,Newton,"(34.0029, -118.274)",33.9455,-118.274,ASSAULT,Assault
8/24/2013,12/1/2012,12,1,2012,1,0,13,Newton,"(34.0267, -118.258)",33.9914,-118.258,ASSAULT,Assault
9/13/2013,9/1/2012,9,1,2012,1000,10,13,Newton,"(34.0082, -118.2681)",34.0272,-118.2681,ASSAULT,Assault
4/9/2014,10/1/2012,10,1,2012,1200,12,13,Newton,"(33.9892, -118.2794)",34.0305,-118.2794,ASSAULT,Assault
4/4/2013,12/1/2012,12,1,2012,1400,14,14,Pacific,"(33.9914, -118.4611)",34.1849,-118.4611,ASSAULT,Assault
6/13/2013,10/15/2012,10,15,2012,1200,12,14,Pacific,"(33.9935, -118.41)",34.1867,-118.41,ASSAULT,Assault
6/4/2016,11/1/2012,11,1,2012,800,8,14,Pacific,"(33.969, -118.3973)",34.1613,-118.3973,ASSAULT,Assault
1/9/2013,9/15/2012,9,15,2012,1500,15,15,N Hollywood,"(34.2058, -118.3943)",34.1522,-118.3943,ASSAULT,Assault
3/29/2013,9/1/2012,9,1,2012,1,0,15,N Hollywood,"(34.1292, -118.3794)",34.183,-118.3794,ASSAULT,Assault
12/22/2014,11/1/2012,11,1,2012,1700,17,15,N Hollywood,"(34.1419, -118.3741)",34.2499,-118.3741,ASSAULT,Assault
3/19/2013,6/1/2012,6,1,2012,900,9,16,Foothill,"(34.2769, -118.4174)",34.2826,-118.4174,ASSAULT,Assault
8/21/2013,11/22/2012,11,22,2012,2330,23,16,Foothill,"(34.2742, -118.3965)",34.2717,-118.3965,ASSAULT,Assault
8/22/2013,10/17/2012,10,17,2012,1200,12,16,Foothill,"(34.2694, -118.4151)",34.272,-118.4151,ASSAULT,Assault
11/18/2013,12/1/2012,12,1,2012,1200,12,16,Foothill,"(34.2655, -118.423)",34.2578,-118.423,ASSAULT,Assault
11/18/2013,12/1/2012,12,1,2012,1200,12,16,Foothill,"(34.2655, -118.423)",34.2207,-118.423,ASSAULT,Assault
6/12/2014,6/1/2012,6,1,2012,1,0,16,Foothill,"(34.2766, -118.4078)",34.2394,-118.4078,ASSAULT,Assault
8/21/2014,11/20/2012,11,20,2012,2345,23,16,Foothill,"(34.2647, -118.3027)",34.2769,-118.3027,ASSAULT,Assault
9/2/2014,1/1/2012,1,1,2012,400,4,16,Foothill,"(34.2749, -118.3955)",34.2227,-118.3955,ASSAULT,Assault
11/23/2014,4/1/2012,4,1,2012,1530,15,16,Foothill,"(34.2843, -118.4171)",34.2591,-118.4171,ASSAULT,Assault
1/28/2015,12/31/2012,12,31,2012,2200,22,16,Foothill,"(34.2597, -118.3179)",34.2719,-118.3179,ASSAULT,Assault
2/15/2015,1/1/2012,1,1,2012,1500,15,16,Foothill,"(34.2698, -118.4098)",34.2572,-118.4098,ASSAULT,Assault
6/22/2015,8/1/2012,8,1,2012,600,6,16,Foothill,"(34.2529, -118.3968)",34.2428,-118.3968,ASSAULT,Assault
2/22/2013,12/7/2012,12,7,2012,1700,17,17,Devonshire,"(34.2464, -118.5754)",33.9492,-118.5754,ASSAULT,Assault
5/21/2013,1/1/2012,1,1,2012,930,9,17,Devonshire,"(34.2448, -118.5985)",33.9247,-118.5985,ASSAULT,Assault
8/8/2013,7/15/2012,7,15,2012,2000,20,17,Devonshire,"(34.2612, -118.5023)",33.9519,-118.5023,ASSAULT,Assault
4/30/2015,7/6/2012,7,6,2012,2100,21,17,Devonshire,"(34.2299, -118.5579)",34.2354,-118.5579,ASSAULT,Assault
1/10/2013,11/26/2012,11,26,2012,1200,12,18,Southeast,"(33.9572, -118.2695)",34.2248,-118.2695,ASSAULT,Assault
1/29/2013,8/1/2012,8,1,2012,1330,13,18,Southeast,"(33.9348, -118.2695)",34.2355,-118.2695,ASSAULT,Assault
3/28/2013,3/1/2012,3,1,2012,2200,22,18,Southeast,"(33.9335, -118.239)",34.2425,-118.239,ASSAULT,Assault
4/8/2013,9/1/2012,9,1,2012,1200,12,18,Southeast,"(33.9507, -118.2445)",34.2428,-118.2445,ASSAULT,Assault
1/29/2013,12/8/2012,12,8,2012,2330,23,19,Mission,"(34.2265, -118.4553)",34.2196,-118.4553,ASSAULT,Assault
3/22/2013,9/1/2012,9,1,2012,1200,12,19,Mission,"(34.2546, -118.4379)",34.3141,-118.4379,ASSAULT,Assault
3/12/2014,9/1/2012,9,1,2012,1500,15,19,Mission,"(34.3123, -118.4509)",34.0526,-118.4509,ASSAULT,Assault
2/18/2015,8/12/2012,8,12,2012,1400,14,19,Mission,"(34.3061, -118.4414)",34.0654,-118.4414,ASSAULT,Assault
5/22/2013,12/4/2012,12,4,2012,1100,11,20,Olympic,"(34.04, -118.3078)",34.2083,-118.3078,ASSAULT,Assault
5/31/2013,10/3/2012,10,3,2012,1500,15,20,Olympic,"(34.0559, -118.2976)",34.172,-118.2976,ASSAULT,Assault
2/12/2013,12/25/2012,12,25,2012,1700,17,21,Topanga,"(34.1831, -118.5638)",34.0449,-118.5638,BIKE,Assault
4/2/2014,9/1/2012,9,1,2012,1200,12,21,Topanga,"(34.172, -118.5854)",34.0479,-118.5854,BIKE,Assault
1/7/2016,1/1/2012,1,1,2012,1700,17,21,Topanga,"(34.1961, -118.5829)",34.0494,-118.5829,BIKE,Assault
1/7/2013,12/20/2012,12,20,2012,600,6,1,Central,"(34.0398, -118.2413)",34.0479,-118.2413,BIKE,Bike
2/16/2013,2/14/2012,2,14,2012,100,1,1,Central,"(34.0431, -118.2536)",34.0481,-118.2536,BIKE,Bike
7/22/2013,12/20/2012,12,20,2012,1400,14,1,Central,"(34.043, -118.2606)",34.0344,-118.2606,BIKE,Bike
10/1/2013,9/16/2012,9,16,2012,1500,15,1,Central,"(34.0472, -118.2371)",34.0452,-118.2371,BIKE,Bike
1/4/2013,12/25/2012,12,25,2012,200,2,2,Rampart,"(34.0902, -118.2818)",34.0657,-118.2818,BIKE,Bike
12/4/2016,12/3/2012,12,3,2012,1600,16,2,Rampart,"(34.0692, -118.2792)",34.0182,-118.2792,BIKE,Bike
5/21/2013,7/14/2012,7,14,2012,1,0,7,Wilshire,"(34.0707, -118.3552)",34.0803,-118.3552,BIKE,Bike
1/2/2013,12/24/2012,12,24,2012,800,8,11,Northeast,"(34.111, -118.2769)",34.1162,-118.2769,BIKE,Bike
1/15/2013,12/19/2012,12,19,2012,1200,12,11,Northeast,"(34.1036, -118.2933)",34.1119,-118.2933,BIKE,Bike
1/4/2013,12/22/2012,12,22,2012,1100,11,17,Devonshire,"(34.2355, -118.5338)",34.2255,-118.5338,BIKE,Bike
1/9/2013,10/8/2012,10,8,2012,1,0,17,Devonshire,"(34.2356, -118.4829)",34.2519,-118.4829,BIKE,Bike
1/15/2013,5/30/2012,5,30,2012,1200,12,17,Devonshire,"(34.2223, -118.5148)",34.2428,-118.5148,BIKE,Bike
2/15/2013,10/6/2012,10,6,2012,1100,11,17,Devonshire,"(34.2294, -118.5929)",34.25,-118.5929,BIKE,Bike
3/4/2013,3/3/2012,3,3,2012,1650,16,20,Olympic,"(34.0617, -118.3091)",34.069,-118.3091,BIKE,Bike
12/17/2013,11/1/2012,11,1,2012,1800,18,21,Topanga,"(34.1938, -118.5884)",34.049,-118.5884,BURGLARY,Bike
1/2/2013,12/30/2012,12,30,2012,830,8,1,Central,"(34.0417, -118.2443)",34.0538,-118.2443,BURGLARY,Burglary
1/23/2013,10/16/2012,10,16,2012,1,0,1,Central,"(34.046, -118.2509)",34.0484,-118.2509,BURGLARY,Burglary
1/23/2013,12/23/2012,12,23,2012,1000,10,1,Central,"(34.046, -118.2509)",34.0445,-118.2509,BURGLARY,Burglary
1/1/2013,12/31/2012,12,31,2012,2000,20,2,Rampart,"(34.0652, -118.2592)",34.088,-118.2592,BURGLARY,Burglary
1/2/2013,12/21/2012,12,21,2012,1100,11,2,Rampart,"(34.0589, -118.2821)",34.0584,-118.2821,BURGLARY,Burglary
1/2/2013,12/26/2012,12,26,2012,2330,23,2,Rampart,"(34.0867, -118.2892)",34.0898,-118.2892,BURGLARY,Burglary
1/2/2013,12/21/2012,12,21,2012,2300,23,2,Rampart,"(34.0554, -118.2702)",34.0678,-118.2702,BURGLARY,Burglary
1/6/2013,12/29/2012,12,29,2012,1900,19,2,Rampart,"(34.0714, -118.2813)",34.064,-118.2813,BURGLARY,Burglary
1/6/2013,11/29/2012,11,29,2012,1300,13,2,Rampart,"(34.0599, -118.2682)",34.0464,-118.2682,BURGLARY,Burglary
1/7/2013,12/15/2012,12,15,2012,1500,15,2,Rampart,"(34.061, -118.2615)",34.0474,-118.2615,BURGLARY,Burglary
1/7/2013,12/31/2012,12,31,2012,1200,12,2,Rampart,"(34.0657, -118.2603)",34.061,-118.2603,BURGLARY,Burglary
1/7/2013,12/1/2012,12,1,2012,2000,20,2,Rampart,"(34.0678, -118.2728)",34.0524,-118.2728,BURGLARY,Burglary
1/18/2013,12/23/2012,12,23,2012,1200,12,2,Rampart,"(34.0779, -118.2844)",34.0796,-118.2844,BURGLARY,Burglary
4/23/2014,7/13/2012,7,13,2012,900,9,2,Rampart,"(34.0777, -118.2917)",34.0573,-118.2917,BURGLARY,Burglary
5/11/2014,6/1/2012,6,1,2012,800,8,2,Rampart,"(34.0616, -118.2794)",34.0663,-118.2794,BURGLARY,Burglary
5/27/2014,5/21/2012,5,21,2012,1304,13,2,Rampart,"(34.0554, -118.2702)",34.0836,-118.2702,BURGLARY,Burglary
1/1/2013,12/9/2012,12,9,2012,1000,10,3,Southwest,"(34.0347, -118.2792)",34.0335,-118.2792,BURGLARY,Burglary
1/1/2013,12/29/2012,12,29,2012,1800,18,3,Southwest,"(34.0297, -118.3282)",33.9978,-118.3282,BURGLARY,Burglary
1/2/2013,12/29/2012,12,29,2012,900,9,3,Southwest,"(34.0163, -118.3441)",34.0055,-118.3441,BURGLARY,Burglary
1/2/2013,12/28/2012,12,28,2012,1130,11,3,Southwest,"(34.0107, -118.3466)",34.0294,-118.3466,BURGLARY,Burglary
1/9/2013,9/1/2012,9,1,2012,700,7,3,Southwest,"(34.0163, -118.3377)",34.0028,-118.3377,BURGLARY,Burglary
1/10/2013,12/21/2012,12,21,2012,1800,18,3,Southwest,"(34.0291, -118.3015)",34.0183,-118.3015,BURGLARY,Burglary
1/11/2013,12/1/2012,12,1,2012,800,8,3,Southwest,"(34.0326, -118.3239)",34.0146,-118.3239,BURGLARY,Burglary
1/11/2013,12/14/2012,12,14,2012,1700,17,3,Southwest,"(34.0333, -118.2797)",34.0072,-118.2797,BURGLARY,Burglary
3/2/2013,3/15/2012,3,15,2012,1700,17,3,Southwest,"(34.0264, -118.3721)",34.0019,-118.3721,BURGLARY,Burglary
3/2/2013,6/6/2012,6,6,2012,1200,12,3,Southwest,"(34.0248, -118.3552)",34.0037,-118.3552,BURGLARY,Burglary
3/9/2013,6/1/2012,6,1,2012,1000,10,3,Southwest,"(34.0307, -118.3241)",34.0116,-118.3241,BURGLARY,Burglary
5/20/2013,10/21/2012,10,21,2012,1200,12,3,Southwest,"(34.0219, -118.3002)",34.0156,-118.3002,BURGLARY,Burglary
1/2/2014,12/1/2012,12,1,2012,1,0,3,Southwest,"(34.0044, -118.3267)",34.0183,-118.3267,BURGLARY,Burglary
3/4/2014,11/19/2012,11,19,2012,1600,16,3,Southwest,"(34.0183, -118.3469)",34.0291,-118.3469,BURGLARY,Burglary
10/22/2014,12/11/2012,12,11,2012,1700,17,3,Southwest,"(34.0099, -118.3257)",34.0055,-118.3257,BURGLARY,Burglary
1/1/2013,12/31/2012,12,31,2012,2130,21,4,Hollenbeck,"(34.0913, -118.1683)",34.0773,-118.1683,BURGLARY,Burglary
1/1/2013,12/31/2012,12,31,2012,1130,11,4,Hollenbeck,"(34.0693, -118.1902)",34.0477,-118.1902,BURGLARY,Burglary
1/1/2013,12/29/2012,12,29,2012,1700,17,4,Hollenbeck,"(34.0328, -118.1993)",34.0403,-118.1993,BURGLARY,Burglary
1/8/2013,12/30/2012,12,30,2012,900,9,4,Hollenbeck,"(34.0816, -118.1904)",34.0974,-118.1904,BURGLARY,Burglary
1/9/2013,11/3/2012,11,3,2012,1200,12,4,Hollenbeck,"(34.0837, -118.1883)",34.0332,-118.1883,BURGLARY,Burglary
1/25/2013,11/24/2012,11,24,2012,1200,12,4,Hollenbeck,"(34.0979, -118.1797)",34.0667,-118.1797,BURGLARY,Burglary
3/21/2013,3/20/2012,3,20,2012,1200,12,4,Hollenbeck,"(34.0788, -118.1615)",34.0357,-118.1615,BURGLARY,Burglary
5/2/2013,10/15/2012,10,15,2012,1000,10,4,Hollenbeck,"(34.0934, -118.1881)",34.0443,-118.1881,BURGLARY,Burglary
8/22/2014,8/1/2012,8,1,2012,1000,10,4,Hollenbeck,"(34.0383, -118.2196)",34.1056,-118.2196,BURGLARY,Burglary
1/1/2013,12/31/2012,12,31,2012,1930,19,5,Harbor,"(33.7932, -118.2792)",33.7397,-118.2792,BURGLARY,Burglary
1/1/2013,12/30/2012,12,30,2012,1200,12,5,Harbor,"(33.7434, -118.3043)",33.7869,-118.3043,BURGLARY,Burglary
1/2/2013,12/31/2012,12,31,2012,1600,16,5,Harbor,"(33.7442, -118.2879)",33.7225,-118.2879,BURGLARY,Burglary
1/2/2013,10/8/2012,10,8,2012,1300,13,5,Harbor,"(33.7915, -118.2575)",33.7808,-118.2575,BURGLARY,Burglary
1/3/2013,12/31/2012,12,31,2012,1430,14,5,Harbor,"(33.7388, -118.2901)",33.7352,-118.2901,BURGLARY,Burglary
1/3/2013,12/28/2012,12,28,2012,1230,12,5,Harbor,"(33.8011, -118.2623)",33.7388,-118.2623,BURGLARY,Burglary
1/6/2013,12/20/2012,12,20,2012,1,0,5,Harbor,"(33.7845, -118.302)",33.7915,-118.302,BURGLARY,Burglary
1/7/2013,12/30/2012,12,30,2012,1500,15,5,Harbor,"(33.7234, -118.288)",33.7842,-118.288,BURGLARY,Burglary
2/11/2013,11/25/2012,11,25,2012,1200,12,5,Harbor,"(33.7947, -118.2975)",33.8159,-118.2975,BURGLARY,Burglary
2/26/2013,11/4/2012,11,4,2012,1,0,5,Harbor,"(33.7915, -118.2575)",33.736,-118.2575,BURGLARY,Burglary
3/7/2013,2/25/2012,2,25,2012,1200,12,5,Harbor,"(33.7867, -118.2704)",33.737,-118.2704,BURGLARY,Burglary
4/15/2013,8/15/2012,8,15,2012,1200,12,5,Harbor,"(33.8234, -118.3015)",33.8143,-118.3015,BURGLARY,Burglary
1/5/2013,1/4/2012,1,4,2012,930,9,6,Hollywood,"(34.1056, -118.3252)",34.0944,-118.3252,BURGLARY,Burglary
1/5/2013,1/4/2012,1,4,2012,1200,12,6,Hollywood,"(34.1066, -118.3424)",34.103,-118.3424,BURGLARY,Burglary
2/23/2013,2/23/2012,2,23,2012,1430,14,6,Hollywood,"(34.0908, -118.3012)",34.0981,-118.3012,BURGLARY,Burglary
3/26/2013,11/27/2012,11,27,2012,900,9,6,Hollywood,"(34.0962, -118.3452)",34.1033,-118.3452,BURGLARY,Burglary
1/1/2013,12/31/2012,12,31,2012,1745,17,7,Wilshire,"(34.0562, -118.3681)",34.0736,-118.3681,BURGLARY,Burglary
1/1/2013,12/31/2012,12,31,2012,2000,20,7,Wilshire,"(34.0427, -118.3177)",34.0356,-118.3177,BURGLARY,Burglary
1/2/2013,12/29/2012,12,29,2012,2130,21,7,Wilshire,"(34.0487, -118.336)",34.0501,-118.336,BURGLARY,Burglary
1/2/2013,12/21/2012,12,21,2012,1700,17,7,Wilshire,"(34.073, -118.3731)",34.0537,-118.3731,BURGLARY,Burglary
1/2/2013,12/22/2012,12,22,2012,915,9,7,Wilshire,"(34.0622, -118.3408)",34.0661,-118.3408,BURGLARY,Burglary
1/2/2013,12/24/2012,12,24,2012,1230,12,7,Wilshire,"(34.0425, -118.3258)",34.0588,-118.3258,BURGLARY,Burglary
1/2/2013,12/31/2012,12,31,2012,2030,20,7,Wilshire,"(34.0838, -118.3614)",34.0853,-118.3614,BURGLARY,Burglary
1/3/2013,12/30/2012,12,30,2012,1415,14,7,Wilshire,"(34.0606, -118.3534)",34.0665,-118.3534,BURGLARY,Burglary
1/4/2013,12/27/2012,12,27,2012,900,9,7,Wilshire,"(34.0663, -118.3567)",34.0621,-118.3567,BURGLARY,Burglary
1/8/2013,1/7/2012,1,7,2012,1430,14,7,Wilshire,"(34.0371, -118.3272)",34.0743,-118.3272,BURGLARY,Burglary
1/14/2013,12/19/2012,12,19,2012,1330,13,7,Wilshire,"(34.0721, -118.3838)",34.0693,-118.3838,BURGLARY,Burglary
1/21/2013,12/19/2012,12,19,2012,1500,15,7,Wilshire,"(34.0688, -118.3598)",34.0476,-118.3598,BURGLARY,Burglary
1/25/2013,12/25/2012,12,25,2012,500,5,7,Wilshire,"(34.0657, -118.3583)",34.0503,-118.3583,BURGLARY,Burglary
1/30/2013,5/1/2012,5,1,2012,1,0,7,Wilshire,"(34.0571, -118.3413)",34.0649,-118.3413,BURGLARY,Burglary
2/5/2013,11/15/2012,11,15,2012,1500,15,7,Wilshire,"(34.0461, -118.3291)",34.071,-118.3291,BURGLARY,Burglary
1/1/2013,12/31/2012,12,31,2012,1800,18,8,West LA,"(34.0456, -118.4696)",34.0661,-118.4696,BURGLARY,Burglary
1/2/2013,12/27/2012,12,27,2012,1400,14,8,West LA,"(34.0434, -118.5644)",34.0367,-118.5644,BURGLARY,Burglary
1/2/2013,12/24/2012,12,24,2012,1200,12,8,West LA,"(34.0494, -118.4866)",34.0544,-118.4866,BURGLARY,Burglary
1/2/2013,12/13/2012,12,13,2012,1900,19,8,West LA,"(34.0478, -118.4648)",34.0744,-118.4648,BURGLARY,Burglary
1/3/2013,12/28/2012,12,28,2012,1500,15,8,West LA,"(34.0482, -118.4754)",34.0607,-118.4754,BURGLARY,Burglary
1/4/2013,12/23/2012,12,23,2012,600,6,8,West LA,"(34.0343, -118.4392)",34.0421,-118.4392,BURGLARY,Burglary
1/18/2013,12/31/2012,12,31,2012,430,4,8,West LA,"(34.04, -118.3879)",34.0599,-118.3879,BURGLARY,Burglary
1/26/2013,5/20/2012,5,20,2012,1800,18,8,West LA,"(34.0328, -118.4366)",34.0491,-118.4366,BURGLARY,Burglary
2/1/2013,8/14/2012,8,14,2012,900,9,8,West LA,"(34.0354, -118.446)",34.043,-118.446,BURGLARY,Burglary
3/16/2013,12/1/2012,12,1,2012,800,8,8,West LA,"(34.0921, -118.4587)",34.0333,-118.4587,BURGLARY,Burglary
